Fecha,Hora,Jornada,Equipo,Especie,Tratamiento,Micrositio,Orientación,Semillas/Hoyo,Protector,Sustrato,Lat,Lng,Golpes,Notas,Foto URL
11/1/2026,11:48:36,yZYBxzB3lUypdMyzinMh,Rubén,Algarrobo,,Alcorque,Oeste,1,Sí,Sí,38.2838236,-0.7599877,1,"26128 lentisco",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768128513588_mWnMQQhza2R28shbKgB1soANvGW2_16kbzcb8u_1768128513588.jpg?alt=media&token=b5af8e31-4b38-4a89-9236-bd447bb05437
11/1/2026,11:48:03,yZYBxzB3lUypdMyzinMh,Rubén,Tetraclinis,,Alcorque,Oeste,1,Sí,Sí,38.2838769,-0.7600096,1,"26128 lentisco",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768128480656_mWnMQQhza2R28shbKgB1soANvGW2_a0ks0asxs_1768128480656.jpg?alt=media&token=6cc6998f-409d-464a-bdc6-39caab5bfed8
11/1/2026,11:47:33,yZYBxzB3lUypdMyzinMh,Rubén,Bolina,,Alcorque,Oeste,3,Sí,Sí,38.2837975,-0.7599235,1,"26128 lentisco",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768128450673_mWnMQQhza2R28shbKgB1soANvGW2_bl83hdd64_1768128450673.jpg?alt=media&token=ff1491f8-5d05-4960-a8d3-963032abab12
11/1/2026,11:45:10,yZYBxzB3lUypdMyzinMh,Olivier,Algarrobo,,Alcorque,Norte,1,Sí,Sí,,,1,"1 algarrobo, 1 tetraclinis, 3 bolinas
Plantón albaida",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768128308748_T9qqP8PeJiTExOBbi0UVPQse5Dn2_bm6f55ev8_1768128308750.jpg?alt=media&token=ec0df2d4-72fe-402e-be3d-78ba9acfa260
11/1/2026,11:43:42,yZYBxzB3lUypdMyzinMh,Olivier,Algarrobo,,Alcorque,Norte,1,Sí,Sí,,,1,"1 algarrobo, 1 tetraclinis, 3 bolinas
Plantón albaida",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768128220475_T9qqP8PeJiTExOBbi0UVPQse5Dn2_bbljsky8i_1768128220475.jpg?alt=media&token=a689b3ea-f658-4f96-83ed-6a10c4522dc9
11/1/2026,11:42:31,yZYBxzB3lUypdMyzinMh,Olivier,Algarrobo,,Alcorque,Norte,1,Sí,Sí,,,1,"1 algarrobo, 1 tetraclinis, 3 bolinas
Plantón albaida",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768128149778_T9qqP8PeJiTExOBbi0UVPQse5Dn2_lbgc6fmkh_1768128149780.jpg?alt=media&token=2af6f499-8800-45ae-854a-23a18cf2b479
11/1/2026,11:41:22,yZYBxzB3lUypdMyzinMh,Olivier,Algarrobo,,Alcorque,Norte,1,Sí,Sí,,,1,"1 algarrobo, 1 tetraclinis, 3 bolinas
Plantón lentisco",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768128079966_T9qqP8PeJiTExOBbi0UVPQse5Dn2_hdbv76295_1768128079966.jpg?alt=media&token=3c534901-bdcc-4d4f-b29c-7c549ef96661
11/1/2026,11:41:14,yZYBxzB3lUypdMyzinMh,Rubén,Algarrobo,,Alcorque,Oeste,1,Sí,Sí,38.2841538,-0.7599546,1,"26118 albaida",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768128071141_mWnMQQhza2R28shbKgB1soANvGW2_qukf0iu3t_1768128071141.jpg?alt=media&token=8cb0db18-ddb7-42aa-affa-c8feb92cfa98
11/1/2026,11:40:45,yZYBxzB3lUypdMyzinMh,Rubén,Tetraclinis,,Alcorque,Oeste,1,Sí,Sí,38.2841357,-0.759991,1,"26118 albaida",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768128043137_mWnMQQhza2R28shbKgB1soANvGW2_wky7g1pb4_1768128043137.jpg?alt=media&token=2e299c01-a573-4aa8-9db0-1c4d0091221c
11/1/2026,11:40:03,yZYBxzB3lUypdMyzinMh,Rubén,Bolina,,Alcorque,Oeste,3,Sí,Sí,38.2841241,-0.7600681,1,"26118 albaida",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768128000456_mWnMQQhza2R28shbKgB1soANvGW2_vh2u1dj1a_1768128000456.jpg?alt=media&token=76838945-da66-474b-b22b-2909d7752a84
11/1/2026,11:36:00,yZYBxzB3lUypdMyzinMh,Olivier,Algarrobo,,Alcorque,Norte,1,Sí,Sí,,,1,"1 algarrobo, 1 tetraclinis, 3 bolinas
Plantón bolina",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768127758599_T9qqP8PeJiTExOBbi0UVPQse5Dn2_ke8os15qp_1768127758600.jpg?alt=media&token=ab2c7a21-7c44-44c2-9fc6-48b94f4beaff
11/1/2026,11:35:19,yZYBxzB3lUypdMyzinMh,Rubén,Algarrobo,,Alcorque,Oeste,1,Sí,Sí,38.283784,-0.759841,1,"26125 lentisco",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768127716138_mWnMQQhza2R28shbKgB1soANvGW2_mu7lpgr8a_1768127716138.jpg?alt=media&token=e85c7a7c-9c54-4cfb-be5f-85683f4a68ab
11/1/2026,11:34:35,yZYBxzB3lUypdMyzinMh,Rubén,Tetraclinis,,Alcorque,Oeste,1,Sí,Sí,38.2838514,-0.7598268,1,"26125 lentisco",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768127672747_mWnMQQhza2R28shbKgB1soANvGW2_j7sa5zft3_1768127672747.jpg?alt=media&token=8902624d-5a5d-4510-af13-d57affeb75ed
11/1/2026,11:33:51,yZYBxzB3lUypdMyzinMh,Rubén,Bolina,,Alcorque,Oeste,3,Sí,Sí,38.2837703,-0.7599031,1,"26125",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768127627903_mWnMQQhza2R28shbKgB1soANvGW2_mlz1zqfjn_1768127627903.jpg?alt=media&token=df8c41dc-9a43-44f0-92e5-92d33f60f888
11/1/2026,11:32:18,yZYBxzB3lUypdMyzinMh,Olivier,Algarrobo,,Alcorque,Norte,1,Sí,Sí,,,1,"1 algarrobo, 1 tetraclinis, 3 bolinas
Plantón lentisco",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768127535882_T9qqP8PeJiTExOBbi0UVPQse5Dn2_srtsx557s_1768127535882.jpg?alt=media&token=8ef5bf82-c611-4046-b459-1a4aed0a3713
11/1/2026,11:30:52,yZYBxzB3lUypdMyzinMh,Olivier,Algarrobo,,Alcorque,Norte,1,Sí,Sí,,,1,"1 algarrobo, 1 tetraclinis, 3 bolinas
Plantón lentisco",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768127450757_T9qqP8PeJiTExOBbi0UVPQse5Dn2_8u8c74zh2_1768127450758.jpg?alt=media&token=557ad2e5-ab31-4555-a7c6-686f47e6d283
11/1/2026,11:27:11,yZYBxzB3lUypdMyzinMh,Rubén,Algarrobo,,Alcorque,Este,1,Sí,Sí,38.283666,-0.759808,1,"26104 tetraclinis",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768127228128_mWnMQQhza2R28shbKgB1soANvGW2_3eooensma_1768127228128.jpg?alt=media&token=a04e53b2-7d25-416e-a0ea-72a2238954e2
11/1/2026,11:26:43,yZYBxzB3lUypdMyzinMh,Rubén,Bolina,,Alcorque,Este,3,Sí,Sí,38.2836489,-0.7598557,1,"26104 tetraclinis",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768127200413_mWnMQQhza2R28shbKgB1soANvGW2_lranucidw_1768127200413.jpg?alt=media&token=c4ae60e7-a331-433c-88a2-8f5cfaabf569
11/1/2026,11:26:09,yZYBxzB3lUypdMyzinMh,Rubén,Bolina,,Alcorque,Este,3,Sí,Sí,38.2836283,-0.7597717,1,"26104 tetraclinis",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768127166063_mWnMQQhza2R28shbKgB1soANvGW2_fmwji0omq_1768127166063.jpg?alt=media&token=aa632d64-3524-49bc-8c22-6fa686e00d29
11/1/2026,11:24:34,yZYBxzB3lUypdMyzinMh,Olivier,Algarrobo,,Alcorque,Norte,1,Sí,Sí,,,1,"1 algarrobo, 1 tetraclinis, 3 bolinas
Plantón bolina",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768127072400_T9qqP8PeJiTExOBbi0UVPQse5Dn2_blvo47lmf_1768127072401.jpg?alt=media&token=65009e6d-9418-4277-af3b-0948ec9cdbe8
11/1/2026,11:22:16,yZYBxzB3lUypdMyzinMh,Rubén,Algarrobo,,Alcorque,Este,1,Sí,Sí,38.2837577,-0.7599421,1,"26103 bolina",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768126933619_mWnMQQhza2R28shbKgB1soANvGW2_64qkztx99_1768126933619.jpg?alt=media&token=57f2d661-a7da-4277-a0a6-335b910ae9db
11/1/2026,11:21:48,yZYBxzB3lUypdMyzinMh,Rubén,Tetraclinis,,Alcorque,Este,1,Sí,Sí,38.2837757,-0.7600265,1,"26103 bolina",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768126904927_mWnMQQhza2R28shbKgB1soANvGW2_1p0bvzjxa_1768126904927.jpg?alt=media&token=fa528b3c-10e2-49f5-adae-5f509a09a79f
11/1/2026,11:21:00,yZYBxzB3lUypdMyzinMh,Olivier,Algarrobo,,Alcorque,Norte,1,Sí,Sí,,,1,"1 algarrobo, 1 tetraclinis, 3 bolinas
Plantón tetraclinis",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768126858295_T9qqP8PeJiTExOBbi0UVPQse5Dn2_vsb3mne4s_1768126858295.jpg?alt=media&token=58bec53a-9b28-443b-8a51-e816a66cf221
11/1/2026,11:20:35,yZYBxzB3lUypdMyzinMh,Rubén,Bolina,,Alcorque,Este,3,Sí,Sí,38.2836798,-0.759986,1,"26103 bolina",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768126832544_mWnMQQhza2R28shbKgB1soANvGW2_0s272h2wu_1768126832544.jpg?alt=media&token=5d7db0f5-4eb7-4c8a-9f49-cb155f0e08d2
11/1/2026,11:18:13,yZYBxzB3lUypdMyzinMh,Olivier,Algarrobo,,Alcorque,Norte,1,Sí,Sí,,,1,"1 algarrobo, 1 tetraclinis, 3 bolinas
Plantón tetraclinis",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768126691644_T9qqP8PeJiTExOBbi0UVPQse5Dn2_b2an3gyhr_1768126691644.jpg?alt=media&token=1ec4512e-9a6d-4908-bba9-384ba2df9f20
11/1/2026,11:16:48,yZYBxzB3lUypdMyzinMh,Rubén,Algarrobo,,Alcorque,Este,1,Sí,Sí,38.2837035,-0.760023,1,"26106",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768126605234_mWnMQQhza2R28shbKgB1soANvGW2_sbsghxmaw_1768126605234.jpg?alt=media&token=2c6c29f3-53ee-4bba-8cb8-b476fa2f22c0
11/1/2026,11:16:15,yZYBxzB3lUypdMyzinMh,Rubén,Tetraclinis,,Alcorque,Este,1,Sí,Sí,38.2836784,-0.7600613,1,"26106 bolina",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768126572574_mWnMQQhza2R28shbKgB1soANvGW2_0woukud1a_1768126572574.jpg?alt=media&token=6b29cfdd-16b9-44a9-8db5-0351abb4a48f
11/1/2026,11:16:07,yZYBxzB3lUypdMyzinMh,Olivier,Algarrobo,,Alcorque,Norte,1,Sí,Sí,,,1,"1 algarrobo, 1 tetraclinis, 3 bolinas
Plantón lentisco",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768126565874_T9qqP8PeJiTExOBbi0UVPQse5Dn2_dvp15tngo_1768126565874.jpg?alt=media&token=2909355e-1488-4ce8-8a48-45df945b7f4c
11/1/2026,11:15:38,yZYBxzB3lUypdMyzinMh,Rubén,Bolina,,Alcorque,Oeste,3,Sí,Sí,38.2837299,-0.7599366,1,"26106 bolina",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768126535259_mWnMQQhza2R28shbKgB1soANvGW2_xbhyeckar_1768126535259.jpg?alt=media&token=fdc1ae16-4a66-4667-ab6c-9ecf6b00b6f0
11/1/2026,11:14:09,yZYBxzB3lUypdMyzinMh,Olivier,Algarrobo,,Alcorque,Norte,1,Sí,Sí,,,1,"1 algarrobo, 1 tetraclinis, 3 bolinas
Plantón bolina",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768126447399_T9qqP8PeJiTExOBbi0UVPQse5Dn2_6rp3tkbwy_1768126447399.jpg?alt=media&token=772edffa-a88d-47c3-ae9a-bf63122e5c6a
11/1/2026,11:12:43,yZYBxzB3lUypdMyzinMh,Rubén,Algarrobo,,Alcorque,Este,1,Sí,Sí,38.2836969,-0.7600159,1,"26109 albaida",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768126360806_mWnMQQhza2R28shbKgB1soANvGW2_68o17z91e_1768126360806.jpg?alt=media&token=5dbde9b0-7952-4e1c-b928-168e4f18f9fb
11/1/2026,11:12:06,yZYBxzB3lUypdMyzinMh,Rubén,Tetraclinis,,Alcorque,Este,1,Sí,Sí,38.2836953,-0.7600118,1,"26109 albaida",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768126323369_mWnMQQhza2R28shbKgB1soANvGW2_i6olsd62p_1768126323369.jpg?alt=media&token=f7d49851-427e-4703-881b-00f278fe1754
11/1/2026,11:11:20,yZYBxzB3lUypdMyzinMh,Rubén,Bolina,,Alcorque,Norte,3,Sí,Sí,38.283698,-0.7600025,1,"26109 albaida",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768126277054_mWnMQQhza2R28shbKgB1soANvGW2_bxqsxowsx_1768126277054.jpg?alt=media&token=aedf662a-bb15-47eb-80b5-368d75746789
11/1/2026,11:09:36,yZYBxzB3lUypdMyzinMh,Olivier,Algarrobo,,Alcorque,Norte,1,Sí,Sí,,,1,"1 algarrobo, 1 tetraclinis, 3 bolinas
Plantón albaida",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768126174694_T9qqP8PeJiTExOBbi0UVPQse5Dn2_7n7zg7ejx_1768126174694.jpg?alt=media&token=5df3d29f-8df7-45ea-a462-0d180ff02ecb
11/1/2026,11:07:38,yZYBxzB3lUypdMyzinMh,Olivier,Algarrobo,,Alcorque,Norte,1,Sí,Sí,,,1,"1 algarrobo, 1 tetraclinis, 3 bolinas
Plantón albaida",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768126056122_T9qqP8PeJiTExOBbi0UVPQse5Dn2_zerbm6e84_1768126056122.jpg?alt=media&token=c08822e8-6e33-4a5b-9193-8ba59217ad77
11/1/2026,11:06:38,yZYBxzB3lUypdMyzinMh,Rubén,Bolina,,Alcorque,Oeste,3,Sí,Sí,38.2837242,-0.7599521,1,"26108 tetraclinis",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768125995257_mWnMQQhza2R28shbKgB1soANvGW2_l09wya19p_1768125995257.jpg?alt=media&token=537272fc-fbc0-4db5-8a52-8d3f548cc6c8
11/1/2026,11:04:46,yZYBxzB3lUypdMyzinMh,Olivier,Algarrobo,,Alcorque,Norte,1,Sí,Sí,,,1,"1 algarrobo, 1 tetraclinis, 3 bolinas
Plantón lentisco",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768125883815_T9qqP8PeJiTExOBbi0UVPQse5Dn2_xidk2f7pl_1768125883816.jpg?alt=media&token=2f17f03f-6d1c-47a9-b9a1-8d09acb2e847
11/1/2026,10:59:04,yZYBxzB3lUypdMyzinMh,Olivier,Algarrobo,,Alcorque,Norte,1,Sí,Sí,,,1,"1 algarrobo, 1 tetraclinis, 3 bolinas
Plantón lentisco",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768125542591_T9qqP8PeJiTExOBbi0UVPQse5Dn2_8cju7uudi_1768125542591.jpg?alt=media&token=7e4218a8-4f23-4bbc-b631-94d476993194
11/1/2026,10:57:27,yZYBxzB3lUypdMyzinMh,Olivier,Algarrobo,,Alcorque,Norte,1,Sí,Sí,,,1,"1 algarrobo, 1 tetraclinis, 3 bolinas
Plantón albaida",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768125445751_T9qqP8PeJiTExOBbi0UVPQse5Dn2_dkw831tsb_1768125445751.jpg?alt=media&token=ab7a6f8e-6244-4c3a-a669-ab6d5e5fb8b2
11/1/2026,10:54:42,yZYBxzB3lUypdMyzinMh,Olivier,Bolina,,Alcorque,Este,2,Sí,Sí,,,1,"1 algarrobo, 1 tetraclinis, 2 bolinas
Plantón tetraclinis",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F1768125280214_T9qqP8PeJiTExOBbi0UVPQse5Dn2_i03jqh7di_1768125280216.jpg?alt=media&token=70020682-245c-44f0-a5b3-91fd328cf6cc
